"reg_id";"official_title_uk";"alarms_date";"alarms_quantity"
"1";"Чернівецька область";"2023-09-29";"1"
"1";"Чернівецька область";"2023-09-30";"0"
"1";"Чернівецька область";"2023-10-01";"0"
"1";"Чернівецька область";"2023-10-02";"0"
"1";"Чернівецька область";"2023-10-03";"0"
"1";"Чернівецька область";"2023-10-04";"0"
"1";"Чернівецька область";"2023-10-05";"0"
"1";"Чернівецька область";"2023-10-06";"1"
"1";"Чернівецька область";"2023-10-07";"0"
"1";"Чернівецька область";"2023-10-08";"0"
"1";"Чернівецька область";"2023-10-09";"0"
"1";"Чернівецька область";"2023-10-10";"0"
"1";"Чернівецька область";"2023-10-11";"0"
"1";"Чернівецька область";"2023-10-12";"0"
"1";"Чернівецька область";"2023-10-13";"0"
"1";"Чернівецька область";"2023-10-14";"0"
"1";"Чернівецька область";"2023-10-15";"0"
"1";"Чернівецька область";"2023-10-16";"1"
"1";"Чернівецька область";"2023-10-17";"0"
"1";"Чернівецька область";"2023-10-18";"0"
"1";"Чернівецька область";"2023-10-19";"0"
"1";"Чернівецька область";"2023-10-20";"0"
"1";"Чернівецька область";"2023-10-21";"0"
"1";"Чернівецька область";"2023-10-22";"0"
"1";"Чернівецька область";"2023-10-23";"0"
"1";"Чернівецька область";"2023-10-24";"1"
"1";"Чернівецька область";"2023-10-25";"0"
"1";"Чернівецька область";"2023-10-26";"0"
"1";"Чернівецька область";"2023-10-27";"0"
"1";"Чернівецька область";"2023-10-28";"1"
"1";"Чернівецька область";"2023-10-29";"1"
"1";"Чернівецька область";"2023-10-30";"0"
"1";"Чернівецька область";"2023-10-31";"1"
"1";"Чернівецька область";"2023-11-01";"0"
"1";"Чернівецька область";"2023-11-02";"1"
"1";"Чернівецька область";"2023-11-03";"0"
"1";"Чернівецька область";"2023-11-04";"1"
"1";"Чернівецька область";"2023-11-05";"0"
"1";"Чернівецька область";"2023-11-06";"1"
"1";"Чернівецька область";"2023-11-07";"0"
"1";"Чернівецька область";"2023-11-08";"1"
"1";"Чернівецька область";"2023-11-09";"0"
"1";"Чернівецька область";"2023-11-10";"1"
"1";"Чернівецька область";"2023-11-11";"1"
"1";"Чернівецька область";"2023-11-12";"0"
"1";"Чернівецька область";"2023-11-13";"0"
"1";"Чернівецька область";"2023-11-14";"2"
"1";"Чернівецька область";"2023-11-15";"1"
"1";"Чернівецька область";"2023-11-16";"1"
"1";"Чернівецька область";"2023-11-17";"0"
"1";"Чернівецька область";"2023-11-18";"1"
"1";"Чернівецька область";"2023-11-19";"0"
"1";"Чернівецька область";"2023-11-20";"1"
"1";"Чернівецька область";"2023-11-21";"0"
"1";"Чернівецька область";"2023-11-22";"0"
"1";"Чернівецька область";"2023-11-23";"0"
"1";"Чернівецька область";"2023-11-24";"0"
"1";"Чернівецька область";"2023-11-25";"0"
"1";"Чернівецька область";"2023-11-26";"0"
"1";"Чернівецька область";"2023-11-27";"1"
"1";"Чернівецька область";"2023-11-28";"1"
"1";"Чернівецька область";"2023-11-29";"0"
"1";"Чернівецька область";"2023-11-30";"0"
"1";"Чернівецька область";"2023-12-01";"1"
"1";"Чернівецька область";"2023-12-02";"1"
"1";"Чернівецька область";"2023-12-03";"2"
"1";"Чернівецька область";"2023-12-04";"0"
"1";"Чернівецька область";"2023-12-05";"0"
"1";"Чернівецька область";"2023-12-06";"1"
"1";"Чернівецька область";"2023-12-07";"1"
"1";"Чернівецька область";"2023-12-08";"1"
"1";"Чернівецька область";"2023-12-09";"0"
"1";"Чернівецька область";"2023-12-10";"1"
"1";"Чернівецька область";"2023-12-11";"0"
"1";"Чернівецька область";"2023-12-12";"0"
"1";"Чернівецька область";"2023-12-13";"0"
"1";"Чернівецька область";"2023-12-14";"4"
"1";"Чернівецька область";"2023-12-15";"0"
"1";"Чернівецька область";"2023-12-16";"0"
"1";"Чернівецька область";"2023-12-17";"0"
"1";"Чернівецька область";"2023-12-18";"0"
"1";"Чернівецька область";"2023-12-19";"0"
"1";"Чернівецька область";"2023-12-20";"1"
"1";"Чернівецька область";"2023-12-21";"0"
"1";"Чернівецька область";"2023-12-22";"1"
"1";"Чернівецька область";"2023-12-23";"0"
"1";"Чернівецька область";"2023-12-24";"0"
"1";"Чернівецька область";"2023-12-25";"1"
"1";"Чернівецька область";"2023-12-26";"1"
"1";"Чернівецька область";"2023-12-27";"1"
"1";"Чернівецька область";"2023-12-28";"1"
"1";"Чернівецька область";"2023-12-29";"2"
"1";"Чернівецька область";"2023-12-30";"2"
"1";"Чернівецька область";"2023-12-31";"3"
"1";"Чернівецька область";"2024-01-01";"3"
"1";"Чернівецька область";"2024-01-02";"1"
"1";"Чернівецька область";"2024-01-03";"0"
"1";"Чернівецька область";"2024-01-04";"0"
"1";"Чернівецька область";"2024-01-05";"1"
"1";"Чернівецька область";"2024-01-06";"1"
"1";"Чернівецька область";"2024-01-07";"1"
"1";"Чернівецька область";"2024-01-08";"1"
"1";"Чернівецька область";"2024-01-09";"0"
"1";"Чернівецька область";"2024-01-10";"1"
"1";"Чернівецька область";"2024-01-11";"1"
"1";"Чернівецька область";"2024-01-12";"0"
"1";"Чернівецька область";"2024-01-13";"2"
"1";"Чернівецька область";"2024-01-14";"1"
"1";"Чернівецька область";"2024-01-15";"0"
"1";"Чернівецька область";"2024-01-16";"1"
"1";"Чернівецька область";"2024-01-17";"1"
"1";"Чернівецька область";"2024-01-18";"2"
"1";"Чернівецька область";"2024-01-19";"0"
"1";"Чернівецька область";"2024-01-20";"1"
"1";"Чернівецька область";"2024-01-21";"0"
"1";"Чернівецька область";"2024-01-22";"2"
"1";"Чернівецька область";"2024-01-23";"2"
"1";"Чернівецька область";"2024-01-24";"1"
"1";"Чернівецька область";"2024-01-25";"0"
"1";"Чернівецька область";"2024-01-26";"1"
"1";"Чернівецька область";"2024-01-27";"0"
"1";"Чернівецька область";"2024-01-28";"0"
"1";"Чернівецька область";"2024-01-29";"0"
"1";"Чернівецька область";"2024-01-30";"1"
"1";"Чернівецька область";"2024-01-31";"2"
"1";"Чернівецька область";"2024-02-01";"0"
"1";"Чернівецька область";"2024-02-02";"0"
"1";"Чернівецька область";"2024-02-03";"2"
"1";"Чернівецька область";"2024-02-04";"0"
"1";"Чернівецька область";"2024-02-05";"0"
"1";"Чернівецька область";"2024-02-06";"0"
"1";"Чернівецька область";"2024-02-07";"1"
"1";"Чернівецька область";"2024-02-08";"0"
"1";"Чернівецька область";"2024-02-09";"1"
"1";"Чернівецька область";"2024-02-10";"0"
"1";"Чернівецька область";"2024-02-11";"0"
"1";"Чернівецька область";"2024-02-12";"0"
"1";"Чернівецька область";"2024-02-13";"0"
"1";"Чернівецька область";"2024-02-14";"1"
"1";"Чернівецька область";"2024-02-15";"2"
"1";"Чернівецька область";"2024-02-16";"1"
"1";"Чернівецька область";"2024-02-17";"0"
"1";"Чернівецька область";"2024-02-18";"0"
